1UDI	-53.20	-12.74	-2.87	16.16	-22.05	-16.89	-16.28	-15.83	7.52	9.10	8.36	8.01	-2.79	1.08	3.33	7.68	17.93	19.02	19.25	18.67	-46.95	-31.50	-49.30	-72.20	0.00	13.34	30.31	58.59	-26.20	-11.77	-20.39	-28.91	0.00	5.79	12.09	21.88	0.00	-0.36	-0.40	-0.32	-10.70	-4.08	2.37	5.46	-13.39	-0.66	4.98	9.35	4110.15	2760.28	2419.50	2115.33	48.90	22.31	22.69	19.48	-4207.95	-2948.83	-2538.50	-2232.18	19.76	18.92	21.08	20.83	2.83	4.55	4.46	4.07	3.07	5.20	4.71	4.60	2.57	5.49	5.56	5.10	1.88	4.25	3.55	3.10	15.48	37.56	47.46	54.52	0.00	24.02	39.32	51.63	2.00	9.78	15.77	17.51	0.00	7.96	13.01	15.81	0.00	0.49	0.57	0.51	0.15	6.84	5.86	5.04	2.02	6.45	6.12	6.11	671.25	744.62	572.50	481.48	31.50	23.21	21.26	17.57	772.35	795.61	599.68	502.98
1WDW	-32.04	29.93	38.62	44.90	-47.67	-14.40	-14.34	-14.04	10.80	8.69	10.58	8.31	7.85	8.79	12.05	14.20	17.72	20.74	20.67	21.27	0.00	0.00	0.00	0.00	10.82	27.75	32.89	42.76	0.00	0.00	0.00	0.00	5.65	12.73	12.97	15.63	-0.79	-0.60	-0.54	-0.55	1.25	7.80	10.88	12.44	-7.08	10.25	14.93	19.94	5494.70	2961.95	3012.22	2750.69	48.58	18.94	19.83	24.85	-5898.30	-3186.69	-3229.98	-2997.42	0.00	18.30	41.91	17.86	0.00	4.07	4.14	3.85	0.00	5.81	48.30	10.36	0.00	6.10	5.32	4.94	0.00	4.83	4.11	4.04	0.00	0.00	0.00	0.00	0.00	35.69	36.02	40.84	0.00	0.00	0.00	0.00	0.00	13.05	11.40	12.95	0.00	0.69	0.67	0.66	0.00	5.36	5.61	5.74	0.00	8.24	8.01	8.38	0.00	766.41	816.66	677.90	0.00	21.81	19.55	18.01	0.00	909.10	900.94	763.78
1YVB	-12.70	12.68	22.48	32.32	-21.65	-13.06	-12.93	-13.19	10.74	6.84	8.67	9.95	-17.22	3.55	6.26	8.70	9.05	18.77	19.55	19.80	0.00	0.00	0.00	0.00	66.05	15.47	22.17	32.83	0.00	0.00	0.00	0.00	25.08	5.20	7.94	12.07	-0.27	-0.47	-0.50	-0.55	-0.45	6.10	6.75	5.89	-3.69	7.28	7.83	8.24	4076.70	2856.14	2357.59	1938.57	7.71	6.31	4.31	0.10	-4385.90	-3054.26	-2507.64	-2072.75	0.00	19.35	26.18	41.12	0.00	4.15	4.15	4.08	0.00	5.23	26.35	48.19	0.00	6.65	5.64	5.31	0.00	5.57	4.73	4.68	0.00	0.00	0.00	0.00	0.00	27.93	33.19	40.17	0.00	0.00	0.00	0.00	0.00	7.93	10.33	11.96	0.00	0.55	0.62	0.65	0.00	5.54	5.68	5.71	0.00	6.65	6.48	6.25	0.00	933.99	835.65	786.90	0.00	16.89	16.17	13.40	0.00	1014.51	936.11	858.60
1Z5Y	-16.85	11.95	18.95	24.19	-16.19	-12.62	-12.44	-12.32	4.33	7.37	7.12	6.67	-7.62	2.39	5.27	7.64	23.69	20.78	21.45	21.54	0.00	0.00	0.00	0.00	0.00	11.46	14.82	19.17	0.00	0.00	0.00	0.00	0.00	5.18	6.24	6.97	-0.31	-0.49	-0.50	-0.44	-8.98	-2.60	1.16	2.35	0.27	1.54	6.46	8.76	2548.90	2472.13	2667.90	2708.41	-4.72	12.23	16.14	17.36	-2416.60	-2286.27	-2400.27	-2419.72	16.24	12.66	13.07	12.72	4.66	3.68	3.49	3.51	2.38	4.85	5.07	4.60	3.08	4.24	4.99	4.54	3.69	3.03	3.74	3.76	0.00	0.00	0.00	0.00	0.00	24.04	25.12	27.79	0.00	0.00	0.00	0.00	0.00	8.67	8.38	8.42	0.31	0.61	0.61	0.58	0.04	5.17	5.79	5.66	5.78	5.66	7.23	6.59	263.50	440.43	613.01	773.33	14.81	20.18	21.12	19.34	77.80	395.22	545.20	678.93
2A9K	-23.47	33.22	35.64	34.82	-29.25	-12.49	-12.33	-12.23	3.54	7.82	9.17	7.64	3.96	11.20	11.42	11.76	17.73	21.34	21.75	21.91	0.00	0.00	0.00	0.00	0.00	24.16	25.11	24.00	0.00	0.00	0.00	0.00	0.00	9.00	9.16	9.11	-0.98	-0.56	-0.58	-0.60	3.99	2.28	4.28	5.74	4.13	7.44	9.24	10.71	3060.40	2763.84	2659.89	2558.29	-5.18	5.98	12.14	15.17	-3416.10	-2903.67	-2730.67	-2556.06	0.00	15.74	28.20	35.97	0.00	3.47	3.71	3.59	0.00	11.79	32.20	42.98	0.00	4.71	4.69	4.66	0.00	4.54	4.22	3.96	0.00	0.00	0.00	0.00	0.00	27.89	31.59	29.27	0.00	0.00	0.00	0.00	0.00	9.82	9.08	8.94	0.00	0.66	0.66	0.68	0.00	5.32	5.42	4.41	0.00	7.11	7.83	7.58	0.00	688.96	691.19	704.94	0.00	24.32	21.55	19.11	0.00	728.95	732.36	710.01
2ABZ	-1.96	1.08	7.19	14.32	-13.57	-11.99	-11.59	-12.00	7.06	6.69	6.20	7.62	-6.00	-2.78	-0.27	2.28	16.80	18.48	19.73	20.35	0.00	0.00	0.00	0.00	33.10	4.87	10.40	16.88	0.00	0.00	0.00	0.00	2.46	3.30	3.96	5.20	-0.24	-0.54	-0.46	-0.45	-4.21	-2.48	-1.81	-2.67	-1.84	-3.17	1.51	5.47	3259.43	2813.70	2399.54	2410.31	22.35	17.10	13.61	6.36	-3137.32	-2738.07	-2312.80	-2327.14	5.45	10.46	12.43	36.77	3.37	3.12	3.33	3.38	3.14	4.00	3.69	43.49	1.54	4.68	5.06	5.59	2.79	3.38	3.55	3.23	0.00	0.00	0.00	0.00	24.56	14.16	21.36	27.49	0.00	0.00	0.00	0.00	2.46	5.56	6.50	7.43	0.32	0.63	0.61	0.61	1.80	5.18	5.51	5.23	3.30	7.73	6.79	7.16	355.00	711.65	660.31	657.85	11.13	15.71	18.12	18.39	321.87	752.75	655.72	658.32
2AYO	25.28	30.84	25.94	31.74	-15.92	-6.49	-8.01	-8.47	6.25	13.42	10.08	7.42	7.01	5.35	5.15	6.96	16.64	15.27	18.08	17.82	0.00	0.00	0.00	0.00	46.22	18.67	17.54	31.17	0.00	0.00	0.00	0.00	15.97	6.45	5.70	10.61	-0.31	-0.27	-0.32	-0.35	14.26	8.25	8.03	3.76	19.13	13.71	12.83	8.80	4689.53	3397.94	2369.18	2243.64	-9.60	2.72	-0.29	14.85	-4508.53	-3363.90	-2525.26	-2528.88	35.46	66.87	66.09	30.19	8.54	6.28	5.27	5.03	3.37	81.95	79.30	32.17	2.84	5.35	5.87	5.59	8.19	11.39	8.62	7.68	0.00	0.00	0.00	0.00	35.85	29.36	30.59	37.62	0.00	0.00	0.00	0.00	17.73	9.85	9.31	12.30	0.22	0.48	0.55	0.59	7.81	7.11	5.95	6.71	9.28	6.75	6.80	7.47	1372.95	858.40	525.93	422.61	7.10	22.41	20.45	19.66	1448.20	877.14	547.26	464.95
2B42	-1.62	9.89	7.73	9.51	-23.60	-14.98	-14.03	-12.91	8.36	12.42	8.96	8.31	3.76	2.70	2.59	3.35	21.68	19.83	20.60	21.33	0.00	0.00	0.00	0.00	13.53	7.54	4.21	2.24	0.00	0.00	0.00	0.00	4.78	2.49	1.80	0.98	-1.21	-0.74	-0.70	-0.68	-20.60	-17.71	-12.98	-11.75	-10.26	-8.08	-6.41	-6.08	5909.67	4728.73	4069.40	3407.54	20.82	17.30	15.55	12.32	-5018.98	-4252.98	-3765.95	-3276.52	7.33	56.04	30.98	20.72	7.98	4.29	3.97	3.42	4.90	71.37	37.74	23.60	2.89	4.74	4.43	4.26	3.41	4.88	4.20	3.40	0.00	0.00	0.00	0.00	13.84	17.66	12.99	9.19	0.00	0.00	0.00	0.00	5.37	5.16	4.27	3.14	0.62	0.75	0.76	0.71	8.70	8.09	9.52	8.57	8.25	9.53	10.10	7.75	1083.52	1294.89	1110.24	814.28	15.77	16.87	19.32	20.44	1031.90	1213.86	1051.75	769.22
2GAF	-8.20	13.18	14.06	15.26	-43.69	-19.89	-18.83	-17.26	24.39	14.24	11.57	10.59	18.04	8.20	8.25	7.58	18.89	19.62	19.90	20.10	-60.64	-46.23	-47.11	-48.96	66.04	47.19	48.46	49.40	-46.12	-19.91	-20.23	-19.65	31.28	20.10	20.20	19.43	-1.90	-0.53	-0.49	-0.47	15.20	5.17	4.74	4.49	20.65	9.96	9.79	9.10	6985.60	3144.15	2938.40	2733.74	22.26	1.55	1.41	3.18	-7397.70	-3401.39	-3215.65	-3024.10	14.97	46.80	31.26	30.39	1.01	5.79	5.26	4.62	7.59	53.72	28.50	26.33	2.67	6.60	6.58	5.98	4.91	4.81	4.56	4.58	39.21	42.95	44.60	43.87	14.11	45.00	45.44	46.55	12.02	14.59	14.98	14.29	15.58	15.24	14.66	14.19	0.90	0.65	0.61	0.62	5.33	5.81	6.04	6.40	3.70	7.06	7.40	7.02	360.40	956.23	820.56	697.60	6.60	17.29	18.00	17.65	356.50	1047.39	910.41	794.23
2J0T	-25.75	3.09	12.29	8.96	-17.75	-13.64	-13.45	-12.75	4.98	8.86	14.48	7.39	-7.99	-0.90	1.14	1.98	14.73	20.51	20.63	19.96	0.00	0.00	0.00	0.00	0.00	6.95	6.97	8.91	0.00	0.00	0.00	0.00	0.00	1.97	2.75	2.89	-0.32	-0.75	-0.61	-0.58	-9.18	-7.63	-2.14	-0.58	-9.75	-2.44	0.97	2.05	2879.00	3019.47	2572.15	2035.03	-7.80	-9.71	-2.00	3.15	-3242.80	-3407.62	-2804.18	-2111.96	24.21	14.21	72.59	13.22	5.13	4.29	4.04	3.52	1.18	11.95	92.93	7.18	6.47	4.76	5.20	5.24	7.27	5.23	4.32	3.77	0.00	0.00	0.00	0.00	0.00	18.06	16.79	18.05	0.00	0.00	0.00	0.00	0.00	3.95	5.15	5.13	0.32	0.79	0.73	0.69	2.87	5.67	6.09	4.82	2.07	9.04	7.00	5.73	457.00	740.25	710.15	494.97	5.24	17.58	19.31	17.77	594.90	841.30	783.59	507.46
2MTA	-22.20	6.56	12.75	20.30	-20.05	-17.10	-16.56	-16.34	11.34	10.27	8.86	9.19	-5.71	2.92	4.90	4.45	14.96	17.91	18.54	18.87	-40.99	-47.09	-50.30	-59.93	48.71	53.74	54.89	70.51	-9.36	-19.09	-20.03	-23.08	17.06	19.49	20.81	27.66	-0.37	-0.35	-0.31	-0.38	-8.57	-1.03	1.51	4.82	5.03	9.83	10.89	12.50	3973.40	3441.74	3268.41	3125.41	32.41	18.50	13.32	10.59	-3974.07	-3373.29	-3181.21	-3157.15	12.85	21.57	21.69	24.93	3.29	4.48	4.31	4.15	4.77	5.42	4.90	17.92	4.62	5.59	5.69	5.48	2.50	2.68	3.57	3.52	29.07	40.60	46.17	50.82	30.13	49.06	47.34	54.31	7.83	14.41	14.39	15.86	10.68	15.25	15.81	17.60	0.42	0.51	0.50	0.56	2.73	6.23	6.60	6.95	6.30	6.95	7.58	8.11	593.58	740.07	886.39	820.32	7.01	18.24	15.98	15.24	614.21	766.13	874.17	824.42
2O8V	-8.42	11.99	20.48	33.93	-15.82	-11.55	-12.39	-12.14	8.80	5.12	6.78	7.02	-8.00	2.17	5.30	8.63	15.41	19.84	20.02	20.35	0.00	0.00	0.00	0.00	17.62	14.06	21.12	37.96	0.00	0.00	0.00	0.00	8.27	5.44	8.37	13.58	0.00	-0.42	-0.36	-0.41	3.77	7.72	5.77	7.64	-0.96	8.56	8.58	13.29	2669.30	2172.42	2385.14	2382.88	-29.71	-20.94	3.00	9.71	-2751.17	-2282.13	-2507.60	-2454.31	8.39	17.84	17.48	16.62	5.24	3.53	3.48	3.59	5.90	2.99	4.22	7.34	2.60	6.05	5.66	4.81	3.22	3.18	4.00	3.99	0.00	0.00	0.00	0.00	13.17	25.96	32.04	37.28	0.00	0.00	0.00	0.00	2.70	9.04	10.54	11.81	0.00	0.61	0.53	0.56	4.00	4.82	6.00	5.02	7.44	4.72	6.92	6.47	468.30	456.30	662.21	670.38	8.57	14.68	19.09	15.48	455.10	485.11	681.30	690.33
2OOB	6.37	10.79	24.27	31.49	-8.83	-10.09	-10.10	-9.78	7.02	4.91	4.92	4.28	-0.95	2.27	5.09	8.18	21.34	20.89	20.89	20.78	0.00	0.00	0.00	0.00	0.00	5.80	24.52	31.68	0.00	0.00	0.00	0.00	0.00	2.72	9.16	10.47	0.00	-0.23	-0.29	-0.41	5.49	5.72	7.08	6.84	16.90	8.86	9.65	9.02	1564.75	1529.88	1481.31	1363.56	28.92	19.65	13.41	8.77	-1479.40	-1519.56	-1524.78	-1426.61	0.07	11.79	16.56	15.22	0.34	2.18	2.82	2.63	1.26	2.92	3.23	2.86	0.69	5.04	5.32	4.44	1.31	3.40	3.07	3.31	0.00	0.00	0.00	0.00	0.00	13.49	32.06	37.02	0.00	0.00	0.00	0.00	0.00	7.13	9.77	11.80	0.00	0.40	0.46	0.54	0.11	4.42	4.23	4.66	6.74	5.51	5.58	5.09	23.05	221.14	278.86	260.61	1.95	13.99	13.24	12.87	1.30	255.61	308.60	296.76
2OOR	-51.19	20.04	26.76	29.71	-33.53	-13.57	-12.66	-12.57	10.52	7.56	10.03	8.25	-15.75	6.67	6.12	7.85	20.76	19.85	20.00	20.51	0.00	0.00	0.00	0.00	0.00	17.45	27.15	29.62	0.00	0.00	0.00	0.00	5.40	6.37	10.13	10.95	-1.97	-0.51	-0.46	-0.47	-13.90	0.93	2.07	3.86	-11.88	6.52	9.58	9.69	4945.40	3183.07	2821.00	2810.22	9.29	7.97	6.11	18.90	-5799.30	-3502.72	-3116.50	-3083.34	0.00	17.27	55.01	23.34	0.00	4.13	3.75	3.70	0.00	5.47	65.94	21.47	0.00	6.39	6.28	5.51	0.00	4.11	4.24	3.96	0.00	0.00	0.00	0.00	0.00	30.51	36.05	33.73	0.00	0.00	0.00	0.00	0.00	8.62	11.50	10.84	0.00	0.63	0.60	0.61	0.00	7.49	7.07	6.10	0.00	8.19	7.86	7.73	0.00	943.17	899.13	827.26	0.00	21.39	23.65	22.00	0.00	1059.39	999.47	916.71
2OUL	-29.68	19.61	23.89	26.19	-22.61	-13.36	-13.03	-12.73	10.27	12.56	11.32	9.80	-9.72	2.77	5.44	6.41	13.13	20.90	21.48	20.31	0.00	0.00	0.00	0.00	0.00	17.51	20.64	24.86	0.00	0.00	0.00	0.00	3.27	7.46	7.27	9.39	-1.21	-0.39	-0.51	-0.55	-12.32	-3.73	1.01	3.12	-9.57	0.43	6.17	8.71	3174.80	2778.31	2731.67	2578.79	-9.05	-6.94	0.74	11.81	-3625.60	-3121.49	-2975.71	-2681.01	24.61	40.27	57.81	44.61	7.04	4.02	4.05	3.80	0.77	47.43	71.61	53.88	9.18	5.82	5.72	5.37	2.63	6.35	5.53	4.31	0.00	0.00	0.00	0.00	0.00	27.52	30.67	33.07	0.00	0.00	0.00	0.00	3.27	9.55	9.54	9.83	0.22	0.53	0.67	0.66	2.98	6.14	6.24	6.69	2.03	7.67	7.83	7.72	970.10	822.43	816.67	674.26	0.43	16.03	17.54	17.59	1126.10	933.53	890.57	725.78
2SIC	-39.88	-4.82	-0.67	-1.05	-20.79	-17.23	-17.05	-15.07	11.38	9.04	9.14	8.03	-15.02	-0.88	0.77	-0.20	10.48	19.93	20.85	20.11	-5.25	-12.43	-17.61	-10.56	37.10	15.94	18.12	11.44	-7.29	-5.34	-7.30	-4.42	0.00	6.29	7.41	4.40	-0.43	-0.45	-0.45	-0.38	-7.62	-10.08	-7.89	-10.86	-7.27	-4.72	-4.80	-8.20	2777.90	3278.66	3092.43	3103.05	-28.78	3.71	9.02	17.22	-3190.35	-3727.13	-3333.94	-3149.82	41.61	14.83	14.63	14.45	5.82	4.77	4.81	3.99	10.12	4.41	4.92	4.26	7.58	4.69	5.37	5.46	3.28	4.17	3.56	3.18	5.25	20.54	24.88	20.09	28.70	25.75	27.56	21.52	7.29	7.24	8.54	6.50	0.00	7.82	9.48	6.95	0.43	0.57	0.58	0.53	1.55	7.58	8.09	7.64	2.20	6.95	7.76	8.64	348.10	990.67	891.95	822.44	3.36	19.66	19.00	22.86	458.75	1106.61	960.15	782.21
2SNI	-32.18	-8.83	-0.23	5.43	-17.93	-15.82	-14.53	-13.31	11.22	8.54	7.78	6.82	-11.62	-1.29	0.98	3.77	10.82	18.51	19.78	19.07	0.00	-21.51	-17.57	-17.15	14.28	15.16	19.60	15.98	0.00	-9.04	-7.59	-6.52	4.48	7.73	7.97	6.66	-0.72	-0.39	-0.32	-0.29	0.56	1.11	1.91	2.58	-5.28	2.14	0.68	5.10	2716.80	2754.18	2319.24	2067.81	-15.98	5.99	9.97	11.88	-2902.63	-3016.96	-2435.45	-2240.57	26.62	14.10	14.89	14.19	5.04	5.09	4.05	3.50	1.01	5.87	4.24	3.95	2.09	4.26	4.93	5.19	2.21	4.10	3.47	2.90	0.00	30.53	26.36	26.06	10.22	23.61	28.00	22.44	0.00	9.16	8.45	6.97	6.34	8.70	8.38	8.19	0.58	0.56	0.49	0.45	7.05	4.13	3.57	3.93	4.07	5.65	6.27	5.71	351.90	742.69	597.63	488.60	9.45	20.89	18.83	17.23	440.32	847.07	661.90	527.08
2UUY	-43.94	5.53	10.44	1.68	-25.65	-12.42	-11.58	-11.79	2.06	7.29	6.57	6.80	-7.15	1.43	3.26	-1.48	8.18	20.66	21.34	20.85	0.00	0.00	0.00	0.00	0.00	0.38	2.82	1.58	0.00	0.00	0.00	0.00	0.00	0.52	0.90	0.57	-1.17	-0.78	-0.64	-0.53	4.49	3.12	1.28	-5.41	-4.48	1.54	0.85	-2.92	2846.50	2696.42	2323.72	2400.68	8.62	-5.78	-2.60	-1.96	-3145.50	-2964.50	-2467.02	-2625.17	0.00	12.16	13.90	10.61	0.00	4.11	3.50	3.71	0.00	5.21	5.08	4.33	0.00	5.26	6.46	5.19	0.00	6.30	4.98	3.78	0.00	0.00	0.00	0.00	0.00	1.97	11.57	6.69	0.00	0.00	0.00	0.00	0.00	2.16	2.88	2.32	0.00	0.85	0.69	0.63	0.00	5.31	6.62	6.38	0.00	6.04	6.85	6.84	0.00	630.70	581.13	624.67	0.00	22.73	18.45	22.00	0.00	752.52	654.81	701.99
2YVJ	-27.71	10.65	11.50	10.81	-18.61	-20.63	-17.81	-16.94	8.76	10.87	9.26	9.02	-1.02	9.86	5.54	4.26	14.11	17.08	18.95	18.46	-77.53	-80.14	-56.20	-60.06	28.06	58.54	54.31	59.15	-12.61	-34.64	-23.21	-24.43	7.18	25.43	21.35	24.28	0.00	-0.51	-0.41	-0.42	-0.03	3.55	2.21	3.11	4.35	11.69	10.17	10.14	2550.20	3663.53	2966.41	2734.54	22.38	31.64	12.60	13.42	-2766.55	-3868.45	-3136.44	-2843.76	12.74	23.17	21.89	21.49	2.91	5.56	5.09	4.62	0.64	5.62	5.34	8.63	4.02	6.16	6.22	5.69	0.83	4.96	4.16	3.73	19.56	58.40	49.97	52.58	28.06	44.19	50.73	50.72	1.63	18.75	17.32	16.93	2.50	16.72	17.01	16.96	0.00	0.65	0.57	0.58	1.36	5.44	5.80	5.47	2.06	7.72	6.73	6.43	546.40	957.99	850.14	710.63	0.31	23.11	20.98	20.38	727.35	1004.93	896.24	741.51
3A4S	-23.59	3.42	13.71	12.47	-18.20	-15.39	-14.71	-13.85	5.50	7.39	7.13	6.90	6.54	4.33	6.28	5.69	26.79	19.54	19.43	18.89	-130.04	-51.09	-49.17	-38.06	2.71	40.15	48.48	37.40	-51.47	-19.58	-18.24	-14.03	5.07	12.55	16.50	13.76	0.00	-0.32	-0.34	-0.32	9.88	3.57	4.49	4.01	15.80	10.51	10.17	7.77	2336.40	1950.73	1953.49	1922.85	-0.41	-8.39	-0.34	2.26	-2365.40	-2011.36	-2051.41	-2031.92	6.53	22.88	21.27	17.76	2.67	3.87	4.19	4.08	1.49	4.29	4.58	4.42	0.25	6.17	6.16	5.78	1.96	4.15	3.78	3.23	3.37	41.94	43.98	37.10	2.71	43.82	46.36	36.34	12.50	13.33	13.49	10.33	5.07	11.92	14.58	10.86	0.00	0.49	0.49	0.51	3.86	5.05	5.39	5.83	8.03	5.21	5.48	4.98	714.10	503.48	494.09	457.69	5.07	12.53	12.33	12.58	770.40	499.08	518.47	458.97
3K75	-8.89	12.41	21.90	21.88	-15.67	-17.06	-17.68	-17.33	6.25	9.28	8.98	8.55	-0.65	6.78	9.95	9.89	20.11	18.98	18.63	18.88	-7.58	-62.82	-67.45	-70.22	33.93	58.61	68.88	66.01	-10.62	-23.42	-27.54	-27.81	10.77	21.39	27.66	26.89	-0.45	-0.41	-0.53	-0.51	-1.61	-2.05	0.50	-0.03	-1.02	4.97	7.69	8.41	2909.90	2663.49	2770.38	2614.44	17.98	7.60	22.57	17.43	-2895.85	-2784.03	-2844.03	-2715.03	3.76	23.59	21.35	20.77	0.38	4.58	4.93	4.67	2.59	11.84	5.20	5.18	3.33	5.44	5.25	5.19	0.18	3.79	4.36	4.24	7.58	51.18	48.92	52.09	15.64	49.80	50.15	46.92	2.12	15.14	15.82	15.99	1.42	14.74	15.95	16.51	0.45	0.55	0.66	0.66	1.12	7.34	7.70	7.35	4.70	6.99	8.72	8.46	27.60	686.60	917.29	790.15	5.49	21.58	23.01	19.19	4.05	740.74	938.39	823.71
3PC8	4.52	12.60	4.44	3.43	-11.38	-14.84	-14.08	-13.21	4.73	7.21	6.95	6.73	2.42	4.38	2.73	1.53	19.45	19.55	19.23	19.18	-7.24	-64.75	-44.93	-29.03	42.36	71.58	43.50	29.89	-24.98	-27.46	-17.72	-11.37	15.70	27.04	17.30	11.75	0.00	-0.28	-0.32	-0.27	0.07	7.02	3.73	-0.11	-1.95	7.10	6.59	5.52	1593.65	1898.12	1861.30	1952.28	-10.93	-3.41	-5.67	-9.73	-1509.15	-1945.14	-1937.45	-2090.03	12.01	27.21	23.14	21.02	0.31	3.92	3.77	3.64	2.38	4.34	4.25	3.91	1.30	4.46	5.29	5.39	4.73	5.26	3.67	2.95	7.24	48.14	43.44	38.40	2.50	58.01	47.35	41.71	14.33	16.34	14.86	11.93	6.48	18.75	15.68	12.37	0.00	0.44	0.48	0.44	0.87	5.46	5.70	6.13	0.19	6.17	5.60	5.40	364.25	518.05	493.95	475.86	7.14	11.39	11.09	12.10	371.55	573.45	553.18	532.58
3SGQ	1.55	7.37	14.64	2.97	-14.98	-14.12	-11.88	-11.25	8.98	7.87	10.27	5.58	3.43	2.95	3.64	-1.01	16.46	17.90	19.78	18.77	0.00	0.00	0.00	0.00	0.00	6.54	6.65	4.85	0.00	0.00	0.00	0.00	0.00	3.28	2.73	2.70	-0.61	-0.68	-0.70	-0.52	-13.80	-7.68	-4.60	-5.27	-8.34	-2.57	-1.17	-3.43	3347.72	2808.46	2341.25	2074.12	10.21	8.85	10.17	6.88	-3443.50	-2864.26	-2375.90	-2129.56	7.43	11.23	56.10	11.07	3.28	3.71	3.43	3.00	4.80	4.42	69.74	3.08	1.70	4.72	4.65	4.63	2.93	3.93	3.22	2.56	0.00	0.00	0.00	0.00	0.00	15.85	18.50	14.22	0.00	0.00	0.00	0.00	0.00	5.57	6.00	6.07	0.88	0.70	0.78	0.67	7.03	6.02	5.66	5.21	4.17	7.14	6.09	6.02	941.44	633.84	640.89	509.25	15.21	20.21	16.64	16.12	1028.79	661.37	657.72	535.03
3VLB	-112.58	-7.62	-5.76	-0.71	-29.77	-18.25	-17.71	-16.81	12.44	10.53	10.83	10.00	-4.20	-0.47	-0.17	1.38	19.77	18.93	19.33	20.27	-319.81	-17.93	-21.23	-27.35	0.00	9.82	11.78	16.02	-55.58	-8.17	-8.97	-10.65	0.00	5.20	5.09	6.59	-0.80	-0.63	-0.68	-0.68	-32.40	-21.15	-16.70	-11.74	-22.66	-14.06	-11.74	-10.33	6657.55	4567.89	4147.14	3791.26	-12.19	6.75	13.27	29.06	-6565.75	-4577.46	-4075.23	-3600.93	3.61	19.85	26.99	28.54	0.51	5.18	5.07	4.53	5.29	17.23	28.06	30.52	0.42	4.77	5.82	5.95	1.40	4.39	3.87	3.55	2.52	31.56	34.20	37.12	0.00	21.10	21.77	25.79	1.45	11.06	11.76	12.27	0.00	7.79	7.52	8.31	0.07	0.70	0.73	0.72	1.74	10.46	9.70	8.12	4.56	11.34	10.35	9.19	37.95	1333.12	1233.41	998.60	4.84	21.99	23.61	21.61	14.15	1326.47	1233.83	929.72
4CPA	-7.49	-1.15	6.72	12.99	-16.09	-12.38	-11.37	-10.03	7.62	7.61	6.13	5.11	-4.09	-2.32	0.77	3.74	12.96	15.84	18.75	18.80	0.00	0.00	0.00	0.00	9.26	3.31	7.17	6.50	0.00	0.00	0.00	0.00	7.97	2.19	2.71	3.30	-0.27	-0.59	-0.40	-0.44	-0.93	0.36	-1.09	-1.77	-0.45	-0.13	-1.29	2.52	2477.68	2140.46	1862.18	1629.09	-4.78	-2.75	1.46	-8.98	-2751.47	-2383.48	-2009.25	-1782.27	8.16	9.19	11.15	12.61	3.53	2.68	3.29	2.85	2.32	4.17	3.78	3.21	2.26	4.28	4.66	5.68	2.15	4.11	3.46	4.35	0.00	0.00	0.00	0.00	16.03	8.63	16.94	17.52	0.00	0.00	0.00	0.00	13.81	4.85	5.04	6.51	0.29	0.62	0.57	0.56	3.09	3.86	4.13	3.77	4.21	5.71	5.35	4.64	107.79	439.94	452.92	450.61	7.36	8.37	12.63	11.28	82.21	531.79	504.32	502.03
4HX3	-17.19	-1.85	-0.47	0.70	-28.46	-17.46	-16.85	-16.09	21.61	9.90	9.59	8.65	-2.45	0.61	0.87	1.13	26.31	19.14	19.34	19.51	0.00	-21.39	-19.75	-17.15	4.26	23.16	22.93	21.43	-3.08	-10.11	-8.45	-6.96	2.21	10.80	9.55	7.85	-0.37	-0.40	-0.44	-0.44	-11.88	-10.13	-9.58	-10.62	-17.07	-7.17	-6.35	-8.22	3660.80	3096.19	2888.32	2698.55	-11.48	8.40	9.73	15.60	-3762.95	-3295.52	-3109.54	-2969.37	11.68	17.07	20.30	16.46	4.89	4.84	4.61	4.54	9.59	4.88	12.67	5.07	0.90	4.10	5.06	5.03	6.83	3.99	4.01	3.97	0.00	29.75	30.26	28.41	4.26	32.74	33.44	32.67	3.08	9.84	9.49	8.45	2.21	10.24	10.33	9.33	0.37	0.54	0.56	0.59	1.81	6.37	6.26	5.68	0.19	6.16	7.34	6.59	659.50	728.88	793.72	782.35	7.59	15.95	17.78	18.51	631.45	830.83	857.96	815.57
7CEI	-1.78	11.68	21.47	25.88	-13.53	-15.78	-14.74	-14.42	5.47	7.58	7.40	6.86	8.17	11.27	9.79	10.61	16.52	19.88	19.93	20.26	-77.79	-89.30	-71.01	-64.53	28.75	37.71	56.22	56.00	-31.31	-34.36	-26.75	-24.59	6.98	16.28	20.96	21.45	-0.25	-0.43	-0.36	-0.35	-0.50	0.29	1.61	1.76	-1.14	3.37	7.46	10.56	2243.70	2087.76	1943.07	1883.45	-5.24	-6.74	-7.42	-9.52	-2392.03	-2250.18	-2162.38	-2129.61	17.91	18.63	19.93	18.53	2.70	4.77	4.06	3.92	0.52	4.65	4.59	4.23	2.36	4.64	5.45	5.34	1.68	3.47	3.45	3.22	47.41	60.07	50.92	47.99	40.65	44.45	45.36	44.42	12.83	19.44	15.23	15.40	1.41	13.91	14.40	14.31	0.35	0.60	0.49	0.52	0.93	6.07	5.87	6.44	3.17	7.30	6.50	6.01	297.86	413.53	454.30	449.02	7.83	10.22	11.68	12.23	411.72	472.85	522.12	529.08
